"id","cat_id","lat","lon","inner_x_diameter","inner_y_diameter","outer_x_diameter","r_eff","thickness","e","angle","dispersion","abslon"
96385,"MWP1G339238-07984",-0.7984119,339.2379759,0.0229261,0.0138920,0.0450000,1.15553156343137,0.949667846594495,0.795505068095172,89.077,0.0044112,-20.7620241
96386,"MWP1G338083-02275",-0.2275062,338.0827608,0.0204318,0.0235568,0.0293864,1.10685545946483,0.380594711791402,0.497712772789532,17.127,0.0039504,-21.9172392
96393,"MWP1G342701-06010",-0.6009975,342.7008159,0.1459858,0.1329460,0.1945313,6.86996363100124,2.06128272257907,0.413117760005864,52.664,0.0238106,-17.2991841
96394,"MWP1G343082+03148",0.3148315,343.0815364,0.0102102,0.0099545,0.0207443,0.611676507055783,0.446941586178939,0.222396013096722,0.000,0.0017561,-16.9184636
96402,"MWP1G349051+00925",0.0924762,349.0509773,0.0118295,0.0120511,0.0201648,0.660130713202604,0.353645795966081,0.190888956952382,5.855,0.0009843,-10.9490227
96403,"MWP1G350677-04542",-0.4541943,350.6774352,0.0140625,0.0130057,0.0211875,0.709409155228734,0.302439199084074,0.380332602526256,1.882,0.0019102,-9.3225648
96416,"MWP1G000219+02914",0.2913704,0.2191342,0.0136776,0.0150691,0.0225592,0.775629600650315,0.377087549492334,0.41970900648233,71.937,0.0026290,0.2191342
96419,"MWP1G005982+00043",0.0043063,5.9818368,0.0115312,0.0129479,0.0181458,0.644466021931238,0.280939334637389,0.45481767482873,84.606,0.0024702,5.9818368
96425,"MWP1G006826-08027",-0.8026577,6.8258021,0.0479643,0.0347857,0.0859643,2.42955430802783,1.6229836589977,0.688494584759283,17.290,0.0082778,6.8258021
96427,"MWP1G009662+05892",0.5892161,9.6620607,0.0143571,0.0126071,0.0241071,0.750790682975911,0.414164059737517,0.478460476968921,11.386,0.0012881,9.6620607
96429,"MWP1G008482-03356",-0.3356131,8.4823512,0.0112321,0.0105179,0.0200000,0.620071852852521,0.372101580133926,0.350896141128896,0.000,0.0023701,8.4823512
96431,"MWP1G011130+06976",0.6976250,11.1297262,0.0151071,0.0151071,0.0229643,0.790229813253081,0.333352764068336,0,0.000,0.0017916,11.1297262
96432,"MWP1G011772-08110",-0.8110107,11.7715357,0.0121250,0.0127679,0.0227321,0.718654648262906,0.450102195196244,0.313321348874744,0.000,0.0011793,11.7715357
96434,"MWP1G012685+00088",0.0087750,12.6845720,0.0253036,0.0250893,0.0418571,1.37604854710934,0.702309358702521,0.129871377743179,20.276,0.0040759,12.6845720
96435,"MWP1G013349+00473",0.0473036,13.3492202,0.0141607,0.0143571,0.0215000,0.744539504754597,0.31138500313457,0.164839779852421,8.267,0.0019556,13.3492202
96446,"MWP1G016444-01945",-0.1945011,16.4435455,0.0103409,0.0103295,0.0162273,0.549341661950297,0.249738825605356,0.0469427499885833,2.697,0.0012633,16.4435455
96448,"MWP1G019666-01214",-0.1213571,19.6656250,0.0093393,0.0097857,0.0129107,0.475462907162375,0.151551730372205,0.298587015188962,36.476,0.0012952,19.6656250
96459,"MWP1G023371+04598",0.4597783,23.3711115,0.0261286,0.0293053,0.0483912,1.57895479703683,0.945383518846969,0.452824219154433,26.638,0.0102184,23.3711115
96463,"MWP1G023982-01096",-0.1095970,23.9819767,0.0092198,0.0090905,0.0158082,0.509354144743336,0.279526191926874,0.166888146828045,9.683,0.0016804,23.9819767
96465,"MWP1G023425-02105",-0.2105149,23.4249308,0.0201184,0.0192407,0.0317394,1.05297023842338,0.493114368880496,0.292147510634794,25.255,0.0106026,23.4249308
96468,"MWP1G024699-01486",-0.1485952,24.6989762,0.0129286,0.0115536,0.0208929,0.667196164586554,0.338219993338608,0.44877129575238,48.771,0.0014667,24.6989762
96472,"MWP1G027441+04618",0.4617791,27.4409952,0.0392157,0.0370500,0.0638203,2.07511695909959,1.04414069166521,0.327720649630951,57.675,0.0093469,27.4409952
96475,"MWP1G026817+02385",0.2385490,26.8165591,0.0106089,0.0105967,0.0172016,0.572867175991301,0.27970460112234,0.0479440637464294,0.000,0.0020460,26.8165591
96476,"MWP1G027189-01520",-0.1519887,27.1894863,0.0106786,0.0111964,0.0185357,0.608284165463866,0.333402883793339,0.300591467257152,9.052,0.0013839,27.1894863
96484,"MWP1G030250+00547",0.0546923,30.2500709,0.0104305,0.0100417,0.0174306,0.563535194980186,0.297020903635711,0.27048317680838,12.289,0.0042089,30.2500709
96487,"MWP1G031468-07862",-0.7861723,31.4681643,0.0474844,0.0404648,0.0779062,2.42635919775336,1.29312517867014,0.523264382938474,25.544,0.0105195,31.4681643
96488,"MWP1G031409+03161",0.3161143,31.4085375,0.0222107,0.0221625,0.0329143,1.14607985731426,0.454115469309413,0.0658448249782454,17.172,0.0030122,31.4085375
96493,"MWP1G035613+00564",0.0563551,35.6131336,0.0400172,0.0275203,0.0670640,1.92099096736849,1.15858381864958,0.725983816789201,33.098,0.0081373,35.6131336
96494,"MWP1G034096+00203",0.0202983,34.0956161,0.0105357,0.0117143,0.0193929,0.632525345273329,0.376073072233874,0.437151410533114,68.724,0.0026634,34.0956161
96497,"MWP1G035573+00703",0.0702980,35.5731290,0.0091622,0.0097703,0.0165912,0.536533339099825,0.315276913502351,0.347283048693798,10.768,0.0014828,35.5731290
96502,"MWP1G038254+05830",0.5829631,38.2542702,0.0148036,0.0150536,0.0213929,0.76040572661934,0.279567122079929,0.181490614489377,0.000,0.0016756,38.2542702
96509,"MWP1G043097-00386",-0.0386319,43.0965900,0.0085486,0.0088472,0.0145417,0.479585975619552,0.254287879644644,0.257609135152858,6.063,0.0026400,43.0965900
96510,"MWP1G043188-00611",-0.0611225,43.1877915,0.0158083,0.0168417,0.0240500,0.84963057696254,0.349782164729996,0.34489737928669,4.489,0.0026494,43.1877915
96515,"MWP1G044831-08529",-0.8529104,44.8313423,0.0598214,0.0622679,0.0773929,2.93910331818546,0.74561185752172,0.277553809567261,16.714,0.0088891,44.8313423
96520,"MWP1G049715-00301",-0.0300810,49.7147266,0.0347578,0.0326451,0.0607098,1.90225278239259,1.10135582112985,0.34332539424797,27.397,0.0183229,49.7147266
96524,"MWP1G050241-04954",-0.4954048,50.2413390,0.0075714,0.0081071,0.0107500,0.394290813122221,0.134912621676663,0.357476542117399,0.000,0.0010599,50.2413390
96528,"MWP1G053648+00163",0.0162500,53.6480357,0.0145714,0.0203393,0.0226607,0.895568729246816,0.346448560079228,0.6976733557598,28.443,0.0037775,53.6480357
96537,"MWP1G054087-00837",-0.0836964,54.0873155,0.0296607,0.0267143,0.0390000,1.37983162536983,0.396640071852289,0.43451796217633,84.400,0.0056112,54.0873155
96539,"MWP1G056034-00920",-0.0919637,56.0337801,0.0131964,0.0129821,0.0227500,0.73039624364545,0.405332771698101,0.179484931477761,0.000,0.0026967,56.0337801
96546,"MWP1G060374-06965",-0.6965446,60.3736607,0.0143929,0.0139643,0.0238036,0.775904875151842,0.399289601167392,0.242219692520069,0.000,0.0022752,60.3736607
96555,"MWP1G298386-00659",-0.0658777,298.3861414,0.0121071,0.0112321,0.0203571,0.646831920578293,0.350162059675213,0.373256070605846,51.357,0.0019449,-61.6138586
96556,"MWP1G298651+02676",0.2675524,298.6507961,0.0149464,0.0129464,0.0253214,0.781287074085093,0.440824411508959,0.499717378994662,13.833,0.0024717,-61.3492039
96557,"MWP1G300194+03874",0.3874015,300.1944546,0.0778977,0.0665852,0.1159375,3.78652259868276,1.61714293313269,0.518994656219417,50.024,0.0110223,-59.8055454
96581,"MWP1G308199-00374",-0.0374192,308.1992475,0.0509451,0.0545839,0.0785793,2.76327461644977,1.17287752044678,0.359004954174534,24.079,0.0195161,-51.8007525
96583,"MWP1G308917-02382",-0.2381964,308.9170179,0.0100536,0.0092321,0.0222500,0.615640335919417,0.517656859216711,0.395913112076696,28.400,0.0014543,-51.0829821
96586,"MWP1G310717+08090",0.8090135,310.7167889,0.0455068,0.0468040,0.0719595,2.45605803780326,1.12236346065701,0.233801211208766,69.135,0.0088106,-49.2832111
96591,"MWP1G311228+04832",0.4832393,311.2278750,0.0219964,0.0204643,0.0352982,1.14872518378175,0.564573591157362,0.366678564478276,53.543,0.0073670,-48.7721250
96593,"MWP1G311861+03814",0.3813750,311.8608203,0.0219024,0.0223360,0.0298594,1.09428911004172,0.337598845768734,0.196082547850928,2.950,0.0037581,-48.1391797
96602,"MWP1G317872-06351",-0.6350851,317.8724970,0.0094482,0.0133902,0.0161341,0.60971857320391,0.286364747905098,0.708604789941035,44.854,0.0020746,-42.1275030
96617,"MWP1G323987+00832",0.0831994,323.9870119,0.0164821,0.0195357,0.0229107,0.889981710524596,0.273467714830941,0.536828651882525,17.129,0.0034222,-36.0129881
96620,"MWP1G325725+09200",0.9200393,325.7249884,0.0185893,0.0198536,0.0337875,1.09124205475741,0.644999851390162,0.351150969844663,39.597,0.0036187,-34.2750116
96628,"MWP1G326930+02501",0.2500709,326.9301013,0.0195203,0.0180912,0.0264933,0.934128813815228,0.295995252074452,0.375582327320216,6.000,0.0021689,-33.0698987
96630,"MWP1G327750-06765",-0.6765242,327.7504799,0.0125927,0.0125322,0.0226815,0.715680937793603,0.428032221868256,0.097906381783041,0.000,0.0028608,-32.2495201
96646,"MWP1G331914+01820",0.1820238,331.9137202,0.0133393,0.0310893,0.0207321,1.08651042486241,0.334370876407005,0.903274082304108,114.729,0.0018913,-28.0862798
96652,"MWP1G332456+06402",0.6402220,332.4556577,0.0102143,0.0105714,0.0205893,0.623297452291601,0.440206483311179,0.257717996547585,3.071,0.0011528,-27.5443423
96653,"MWP1G333042-03996",-0.3995655,333.0415952,0.0148036,0.0147143,0.0228929,0.779094954879305,0.34320094760716,0.109673351755152,39.714,0.0021762,-26.9584048
96656,"MWP1G334791+00084",0.0083800,334.7909778,0.0162730,0.0148618,0.0293882,0.896458532568061,0.556741320133214,0.407333097368387,18.495,0.0034060,-25.2090222
96657,"MWP1G335865+04803",0.4803274,335.8654345,0.0153571,0.0155714,0.0240179,0.819472640932894,0.367452278713672,0.16533425900785,7.195,0.0028897,-24.1345655
96658,"MWP1G334324-00548",-0.0547669,334.3236136,0.0184963,0.0191801,0.0320294,1.04769024105363,0.574215845874977,0.264635669181609,7.244,0.0035298,-25.6763864
96660,"MWP1G336541-01850",-0.1849912,336.5409244,0.0315000,0.0368429,0.0542536,1.87096835604411,0.967129673196078,0.518658401538697,49.944,0.0227866,-23.4590756
96665,"MWP1G339146-06243",-0.6242594,339.1456632,0.0748560,0.0661607,0.1092723,3.64899295906344,1.46202907598374,0.467790009441647,0.059,0.0159377,-20.8543368
96671,"MWP1G340519-08796",-0.8796473,340.5189663,0.0225519,0.0398596,0.0384923,1.62544400253175,0.694235982236792,0.824553906416371,11.331,0.0091351,-19.4810337
96674,"MWP1G341582-02676",-0.2675675,341.5818134,0.0100642,0.0093142,0.0175337,0.547024753317926,0.317038166421412,0.378800314679576,2.076,0.0011705,-18.4181866
96676,"MWP1G341769-07687",-0.7687416,341.7693725,0.0714375,0.0688023,0.1101791,3.70673573948477,1.64385382964336,0.269101541182504,5.203,0.0119220,-18.2306275
96688,"MWP1G349095+00815",0.0814673,349.0946815,0.0138929,0.0165357,0.0225536,0.808499514707421,0.368328946667863,0.542313668058789,14.686,0.0031294,-10.9053185
96690,"MWP1G348537+03702",0.3702366,348.5371563,0.0124821,0.0141964,0.0201429,0.710039007647304,0.325447345294025,0.476371629303496,34.810,0.0025303,-11.4628437
96693,"MWP1G351558+01672",0.1672497,351.5577024,0.0109464,0.0111964,0.0184286,0.608065680851844,0.317454935511692,0.2101395836519,0.000,0.0005272,-8.4422976
96694,"MWP1G350238-05200",-0.5199920,350.2380261,0.0207917,0.0202000,0.0321583,1.08419490821241,0.482276317091251,0.23686928509956,13.342,0.0044945,-9.7619739
96697,"MWP1G350107+00852",0.0852381,350.1065238,0.0090000,0.0103214,0.0223036,0.631803056497722,0.564980279479333,0.489550882505302,12.257,0.0030079,-9.8934762
96704,"MWP1G355522-06761",-0.6761298,355.5215131,0.0160536,0.0159107,0.0250000,0.846841675977278,0.379566038251555,0.133130105377556,14.010,0.0018520,-4.4784869
96706,"MWP1G358007+00587",0.0587144,358.0066250,0.0313036,0.0381786,0.0455536,1.75013413562855,0.60668640955841,0.572470527569798,42.695,0.0041432,-1.9933750
96714,"MWP1G002828-00526",-0.0525725,2.8283575,0.0165188,0.0195375,0.0252000,0.930900134676462,0.369186657786248,0.533988083770102,61.450,0.0032397,2.8283575
96715,"MWP1G004500-09536",-0.9535746,4.4999951,0.0421435,0.0375308,0.0665669,2.14647709560125,1.03727545703104,0.454889730619818,24.845,0.0071198,4.4999951
96722,"MWP1G007367-01148",-0.1147983,7.3672018,0.0102305,0.0097735,0.0162188,0.536542351757307,0.254103533633348,0.295542309836337,27.603,0.0012178,7.3672018
96733,"MWP1G011574+04148",0.4148375,11.5740875,0.0135563,0.0136875,0.0220875,0.737007934923162,0.361950743114565,0.138126379052468,0.000,0.0026130,11.5740875
96744,"MWP1G014757+06703",0.6703216,14.7570084,0.1368750,0.1377471,0.2279215,7.51270951911626,3.86278756499085,0.11234879552387,13.700,0.0290529,14.7570084
96746,"MWP1G015074-01225",-0.1224640,15.0740934,0.0086361,0.0094742,0.0158493,0.514911917488199,0.306212741349057,0.411214286081322,45.588,0.0022084,15.0740934
96749,"MWP1G014113-05658",-0.5658278,14.1129687,0.0100875,0.0100875,0.0230812,0.647376929616742,0.551276002962219,0,0.000,0.0007911,14.1129687
96755,"MWP1G017678-06577",-0.6576629,17.6776379,0.0108750,0.0111290,0.0173952,0.589067941058979,0.276640231018813,0.212427889345064,10.387,0.0013194,17.6776379
96763,"MWP1G019613-01104",-0.1103500,19.6126625,0.0102188,0.0102188,0.0209438,0.620674557390586,0.455023213693543,0,0.000,0.0008900,19.6126625
96766,"MWP1G020767-02435",-0.2435175,20.7672225,0.0322313,0.0353812,0.0449625,1.6827794927987,0.540565396512377,0.412467108286351,6.700,0.0039246,20.7672225
96780,"MWP1G024897-03335",-0.3334625,24.8972125,0.0124688,0.0150750,0.0223125,0.764975868472895,0.418727792087604,0.562028679473566,7.165,0.0011564,24.8972125
96783,"MWP1G027358+00611",0.0611126,27.3581875,0.0118125,0.0113063,0.0189000,0.622878669099143,0.300741852370302,0.289602224103713,2.620,0.0021303,27.3581875
96789,"MWP1G028789+04757",0.4756973,28.7886020,0.0104605,0.0103026,0.0175362,0.571156011829625,0.300201689528068,0.17309507809024,0.000,0.0007839,28.7886020
96795,"MWP1G031567+01112",0.1112000,31.5674375,0.0123937,0.0135750,0.0279000,0.81595127137593,0.658187067603136,0.408004890144122,81.700,0.0015564,31.5674375
96798,"MWP1G030443-00070",-0.0070351,30.4434883,0.0197109,0.0195586,0.0298711,1.02617203706836,0.431062915498309,0.124071257187313,21.287,0.0035936,30.4434883
96800,"MWP1G031104+01315",0.1315408,31.1037491,0.0093021,0.0093855,0.0157188,0.514852511923303,0.272239132284582,0.133015538231039,9.792,0.0019546,31.1037491
96807,"MWP1G030494-03922",-0.3922340,30.4941314,0.0209135,0.0180481,0.0332693,1.05647348110737,0.525082004867341,0.505224379585422,67.897,0.0021405,30.4941314
96808,"MWP1G031473-03459",-0.3459241,31.4726527,0.0239598,0.0221183,0.0393985,1.2631630024865,0.65532201598078,0.384458931429994,46.523,0.0062332,31.4726527
96809,"MWP1G031543+03718",0.3718464,31.5434429,0.0122571,0.0146357,0.0185465,0.691071940684479,0.267550753141063,0.546468608778669,4.069,0.0026340,31.5434429
96810,"MWP1G032047-00708",-0.0707730,32.0467402,0.3453516,0.2854981,0.4954688,16.2559562104518,6.38844963567822,0.562660274423987,46.289,0.1347034,32.0467402
96816,"MWP1G034738-02767",-0.2767007,34.7381079,0.0459474,0.0555395,0.0628224,2.4850117119632,0.718357873570682,0.561771725072444,48.374,0.0052054,34.7381079
96817,"MWP1G034819+03483",0.3482750,34.8188188,0.0125438,0.0126188,0.0227250,0.717974292854725,0.43195279416972,0.108865515029463,34.515,0.0024112,34.8188188
96820,"MWP1G035704-08343",-0.8343141,35.7036713,0.0126375,0.0124125,0.0225938,0.711926192383776,0.422419528234377,0.187859843220705,2.320,0.0010162,35.7036713
96825,"MWP1G037912-03728",-0.3727525,37.9116431,0.0187895,0.0197368,0.0331185,1.07922707478399,0.608033397746184,0.306087560040069,31.252,0.0033498,37.9116431
96829,"MWP1G038984-00414",-0.0413562,38.9835750,0.0117188,0.0096938,0.0212625,0.624539677276498,0.405866090566179,0.561906522696283,0.000,0.0026016,38.9835750
96832,"MWP1G041066-01600",-0.1600452,41.0656559,0.1144982,0.1198228,0.1653551,5.95252765108073,2.15806409071083,0.294787888299165,37.259,0.0443258,41.0656559
96835,"MWP1G040178-00642",-0.0641937,40.1782231,0.0177500,0.0134917,0.0274250,0.843070353597884,0.412852183643685,0.649811059741544,99.345,0.0029093,40.1782231
96838,"MWP1G042835+02473",0.2473437,42.8350063,0.0210375,0.0146250,0.0380438,1.05639023668988,0.727573473607467,0.718828772755491,53.820,0.0027836,42.8350063
96839,"MWP1G043164-00682",-0.0682325,43.1638038,0.0079500,0.0096187,0.0134625,0.47537681437298,0.234526684235265,0.562914669950456,62.960,0.0020145,43.1638038
96842,"MWP1G045351+03630",0.3630230,45.3512286,0.0471612,0.0495395,0.0613026,2.33209224434658,0.600109234866502,0.306123385679978,75.237,0.0055751,45.3512286
96845,"MWP1G045120-01184",-0.1184375,45.1198750,0.0129000,0.0139875,0.0212625,0.726396737368334,0.354969885712237,0.386589224779735,0.000,0.0033246,45.1198750
96846,"MWP1G044436+05755",0.5755281,44.4355094,0.0116625,0.0132750,0.0233250,0.735841825808903,0.495333452899035,0.477685202815875,3.265,0.0023666,44.4355094
96847,"MWP1G045062+04515",0.4515131,45.0615806,0.0108000,0.0108375,0.0194063,0.615043503891548,0.365134690867943,0.0831170390966385,29.145,0.0009713,45.0615806
96851,"MWP1G046472-00110",-0.0109906,46.4721563,0.0141375,0.0141563,0.0229500,0.764622648788912,0.373882761408056,0.051519875714056,0.000,0.0025192,46.4721563
96863,"MWP1G048433-09213",-0.9213047,48.4332066,0.0284063,0.0199688,0.0495000,1.40289821706798,0.902303653091284,0.711218691004897,4.150,0.0037305,48.4332066
96871,"MWP1G051429-06202",-0.6201757,51.4292889,0.0093142,0.0093750,0.0178379,0.548224067482707,0.361630965030464,0.113704032990137,19.038,0.0026604,51.4292889
96875,"MWP1G052465-05088",-0.5088063,52.4646937,0.0739688,0.0810938,0.0907125,3.62718272418835,0.710992571578786,0.409881496857485,0.000,0.0078538,52.4646937
96883,"MWP1G056822-06424",-0.6423906,56.8216563,0.1210781,0.1135313,0.1621406,5.78259529853207,1.74280235909785,0.347526980960551,30.290,0.0156684,56.8216563
96894,"MWP1G064094-04241",-0.4241188,64.0939625,0.0341719,0.0342656,0.0519375,1.78938841020155,0.753731038928039,0.0739023966676475,16.650,0.0056890,64.0939625
96905,"MWP1G297805-04452",-0.4451891,297.8046219,0.0145500,0.0203063,0.0221250,0.885361433892824,0.32448100243769,0.697559976393578,17.095,0.0026895,-62.1953781
96908,"MWP1G299153+00081",0.0080938,299.1530813,0.0100313,0.0099000,0.0186188,0.576895818288627,0.364341015473665,0.161266053224644,0.000,0.0008726,-60.8469187
96919,"MWP1G301116+00147",0.0147313,301.1159025,0.0235875,0.0182625,0.0380625,1.15430902833686,0.617084105612865,0.632886197089922,42.520,0.0026607,-58.8840975
96941,"MWP1G306624+02708",0.2707936,306.6241922,0.0149904,0.0111443,0.0309231,0.82522070094013,0.679295396662983,0.668814721487183,77.005,0.0053870,-53.3758078
96945,"MWP1G309634+05613",0.5612959,309.6341824,0.1110344,0.1116811,0.1623023,5.70940634642068,2.17511906382457,0.107460032880744,7.269,0.0119089,-50.3658176
96951,"MWP1G311596+00425",0.0425051,311.5958394,0.0128813,0.0096563,0.0236625,0.668359818789479,0.459822781844029,0.661849123360887,1.510,0.0012638,-48.4041606
96954,"MWP1G311924+02426",0.2426438,311.9235813,0.0222188,0.0183000,0.0389625,1.16135238034086,0.712201955878013,0.567132110577346,1.750,0.0021726,-48.0764187
96962,"MWP1G311382+06507",0.6506563,311.3824479,0.0098438,0.0105703,0.0153672,0.537586634365817,0.2344343691845,0.364330571361501,34.442,0.0045131,-48.6175521
96972,"MWP1G317029-08562",-0.8561812,317.0287375,0.0252188,0.0237563,0.0397500,1.31141116962272,0.616679193906443,0.335591680302013,19.695,0.0028198,-42.9712625
96980,"MWP1G320962-05054",-0.5054250,320.9623375,0.0128250,0.0129000,0.0220875,0.715715636075801,0.392975564579336,0.107675925450303,11.850,0.0024142,-39.0376625
96982,"MWP1G322491+01914",0.1914125,322.4906031,0.0309563,0.0415500,0.0462375,1.83338638976146,0.653252374354473,0.66702279944107,115.030,0.0036744,-37.5093969
96987,"MWP1G323466+03624",0.3623554,323.4658232,0.0105769,0.0106346,0.0168846,0.568228472651326,0.267613667486104,0.104028524302986,0.000,0.0011032,-36.5341768
96990,"MWP1G324880-05408",-0.5408050,324.8799713,0.0144000,0.0177938,0.0211875,0.814186001204706,0.289101662415077,0.587435973885033,94.210,0.0022808,-35.1200287
96997,"MWP1G327239-04689",-0.4688589,327.2389194,0.0116613,0.0116734,0.0194274,0.638847672580998,0.329487744997243,0.0455193895046981,0.000,0.0013343,-32.7610806
97003,"MWP1G329422-01589",-0.1588905,329.4222346,0.0094792,0.0114948,0.0167500,0.578857824968341,0.309318901077326,0.565641659005384,4.778,0.0018300,-30.5777654
97007,"MWP1G331522-00474",-0.0474441,331.5218542,0.0418849,0.0400773,0.0662204,2.19500835006487,1.03262540066763,0.290603263368088,76.473,0.0130170,-28.4781458
97009,"MWP1G331149+01163",0.1163476,331.1493325,0.0078188,0.0077437,0.0117750,0.405459677806133,0.167848646510444,0.1382673204213,0.000,0.0011671,-28.8506675
97011,"MWP1G331774-03692",-0.3692000,331.7744000,0.0123938,0.0124500,0.0221438,0.704095662289171,0.413658059965348,0.0949090920101844,100.095,0.0027868,-28.2256000
97013,"MWP1G330768-07026",-0.7026211,330.7680156,0.0192774,0.0220313,0.0311250,1.09916925105106,0.503362536962623,0.484121892806068,55.916,0.0026023,-29.2319844
97015,"MWP1G332437+00547",0.0547491,332.4374309,0.0266704,0.0300114,0.0427955,1.50602520609361,0.68488886115984,0.458536381248881,9.485,0.0091612,-27.5625691
97019,"MWP1G332927-07996",-0.7996313,332.9267547,0.0691875,0.0696563,0.0945750,3.44199436568225,1.07710490013205,0.115823489541789,17.310,0.0142111,-27.0732453
97024,"MWP1G333561-08653",-0.8652853,333.5607906,0.0103500,0.0103500,0.0208313,0.622966386733666,0.444683898339034,0,0.000,0.0015390,-26.4392094
97029,"MWP1G335993+08277",0.8276688,335.9934594,0.0631594,0.0645094,0.1045500,3.47713995037245,1.75611399776426,0.203510241595692,24.280,0.0074854,-24.0065406
97030,"MWP1G334424-08678",-0.8678050,334.4236050,0.0160875,0.0081750,0.0232125,0.647176028175128,0.312998459216434,0.861263566271161,8.225,0.0030870,-25.5763950
97035,"MWP1G337731+00611",0.0610754,337.7311225,0.0124875,0.0134250,0.0197813,0.687194595212929,0.309579393181386,0.367135179555724,59.640,0.0017500,-22.2688775
97037,"MWP1G337097-00484",-0.0484041,337.0970102,0.0091715,0.0101464,0.0154821,0.526897240810082,0.267942554583793,0.427708629326725,8.406,0.0017737,-22.9029898
97044,"MWP1G341314+01956",0.1955615,341.3135606,0.0201781,0.0198673,0.0338784,1.10245312863516,0.581264896524983,0.174838291143248,4.607,0.0034759,-18.6864394
97049,"MWP1G343352+00121",0.0121173,343.3517199,0.2005754,0.1863375,0.2788781,9.72778219416959,3.32370462003416,0.370042756188028,36.987,0.0472275,-16.6482801
97050,"MWP1G342073+04517",0.4517000,342.0729188,0.0145125,0.0142125,0.0243000,0.790148769825567,0.415261926285775,0.202277889310397,23.445,0.0035512,-17.9270812
97052,"MWP1G345937-00185",-0.0184506,345.9374089,0.0119271,0.0136875,0.0202188,0.697358749521944,0.352292522348631,0.490597506908617,13.892,0.0032921,-14.0625911
97053,"MWP1G345929-01302",-0.1302009,345.9286942,0.0096696,0.0097857,0.0150000,0.513480961669928,0.226152320554317,0.153583011248292,11.810,0.0025527,-14.0713058
97069,"MWP1G350634+00345",0.0345132,350.6340362,0.0098684,0.0100658,0.0163816,0.543753900600619,0.276339867725323,0.1970718904876,21.390,0.0018826,-9.3659638
97081,"MWP1G353334-03830",-0.3829961,353.3338518,0.0205371,0.0208243,0.0340079,1.12751766401607,0.571525985095187,0.165508164084139,17.369,0.0047814,-6.6661482
97088,"MWP1G357064+09646",0.9646319,357.0642894,0.0320438,0.0335438,0.0414938,1.5791093018917,0.401010966788158,0.29569517583918,38.775,0.0049171,-2.9357106
97089,"MWP1G356394+06299",0.6298625,356.3937562,0.0286313,0.0242063,0.0439688,1.4089714218509,0.652163934642084,0.534056384565627,11.265,0.0038688,-3.6062438
97090,"MWP1G356964-00443",-0.0443175,356.9641288,0.0106625,0.0115500,0.0179125,0.605756975283213,0.307740115735551,0.384415523478018,20.750,0.0037240,-3.0358712
97097,"MWP1G358380-05003",-0.5002654,358.3800738,0.0207602,0.0217562,0.0303566,1.08656715795852,0.407217764710479,0.299105823589805,10.056,0.0024096,-1.6199262
97099,"MWP1G359282-08955",-0.8954875,359.2822625,0.0333000,0.0332063,0.0461063,1.66039728192378,0.543325683626801,0.0749647255677556,7.260,0.0023477,-0.7177375
97100,"MWP1G358371-04660",-0.4659688,358.3709375,0.0150000,0.0143250,0.0212250,0.742473471410421,0.264153510306106,0.296605798999278,3.645,0.0017556,-1.6290625
97101,"MWP1G358634+00641",0.0640791,358.6337723,0.0097095,0.0097602,0.0152939,0.518107152122197,0.236926537005265,0.101794635701504,0.000,0.0034207,-1.3662277
97116,"MWP1G010287+00780",0.0779622,10.2869326,0.0306118,0.0341447,0.0455132,1.6599078533654,0.632858223997704,0.442979934837002,53.247,0.0053793,10.2869326
97123,"MWP1G012233+04564",0.4564211,12.2327632,0.0143882,0.0137961,0.0245329,0.784077100094595,0.430458404760552,0.283919153173538,21.789,0.0009095,12.2327632
97127,"MWP1G014553-00305",-0.0304648,14.5530000,0.0150235,0.0140274,0.0234844,0.775224347032974,0.359099008215279,0.358063575805227,47.494,0.0034010,14.5530000
97128,"MWP1G014480-00009",-0.0009315,14.4799161,0.0100325,0.0099812,0.0159144,0.534970414009075,0.249548398888546,0.100998100723313,0.000,0.0026941,14.4799161
97134,"MWP1G014543-08242",-0.8241526,14.5430967,0.0148618,0.0167566,0.0258355,0.872945626239575,0.466068989372584,0.461918897581458,4.500,0.0022502,14.5430967
97139,"MWP1G016442-02099",-0.2099482,16.4423173,0.0092426,0.0097390,0.0151654,0.513138051833636,0.251336049721326,0.315186733397444,29.103,0.0022516,16.4423173
97143,"MWP1G018224+04006",0.4006076,18.2241989,0.0334787,0.0329122,0.0481795,1.69170999938679,0.623717859212746,0.183183203385221,24.337,0.0140908,18.2241989
97146,"MWP1G020077-04922",-0.4921571,20.0767410,0.0152875,0.0136625,0.0299375,0.87103408275672,0.622034168438228,0.448657050197634,32.250,0.0036862,20.0767410
97159,"MWP1G024628+01016",0.1016447,24.6283224,0.0120000,0.0127697,0.0196184,0.667765997077552,0.323318003652893,0.341932531934091,41.168,0.0020620,24.6283224
97162,"MWP1G026859+03440",0.3440397,26.8585603,0.0543064,0.0587813,0.0750720,2.80504021632359,0.881514717308339,0.382701501694229,64.226,0.0255778,26.8585603
97166,"MWP1G029856-02453",-0.2453306,29.8555790,0.0132434,0.0099671,0.0217895,0.648512725200407,0.364680599183131,0.658467860956673,0.000,0.0014810,29.8555790
97174,"MWP1G030214-01524",-0.1524303,30.2143661,0.0155526,0.0241382,0.0265658,1.04910733462055,0.474454750826071,0.764760362528264,12.189,0.0023437,30.2143661
